subject,topic_id,year_from,year_to,cosine_sim,drift
math,20,2010,2011,0.559007,0.440993
math,21,2010,2011,0.601336,0.398664
math,22,2010,2011,0.599851,0.400149
math,23,2010,2011,0.425321,0.574679
math,24,2010,2011,0.460456,0.539544
math,26,2010,2011,0.429987,0.570013
math,28,2010,2011,0.497215,0.502785
math,29,2010,2011,0.598219,0.401781
math,31,2010,2011,0.329874,0.670126
math,32,2010,2011,0.56615,0.43385
math,33,2010,2011,0.610913,0.389087
math,34,2010,2011,0.388787,0.611213
math,35,2010,2011,0.568038,0.431962
math,36,2010,2011,0.55702,0.44298
math,37,2010,2011,0.247948,0.752052
math,38,2010,2011,0.601807,0.398193
math,39,2010,2011,0.484542,0.515458
math,40,2010,2011,0.537966,0.462034
math,41,2010,2011,0.584042,0.415958
math,42,2010,2011,0.369507,0.630493
math,43,2010,2011,0.13471,0.86529
math,44,2010,2011,0.497951,0.502049
math,45,2010,2011,0.514699,0.485301
math,47,2010,2011,0.546269,0.453731
math,49,2010,2011,0.466092,0.533908
math,0,2011,2012,0.636697,0.363303
math,1,2011,2012,0.557412,0.442588
math,2,2011,2012,0.498538,0.501462
math,3,2011,2012,0.416803,0.583197
math,4,2011,2012,0.632823,0.367177
math,5,2011,2012,0.289714,0.710286
math,6,2011,2012,0.596255,0.403745
math,7,2011,2012,0.620766,0.379234
math,8,2011,2012,0.591623,0.408377
math,9,2011,2012,0.267766,0.732234
math,10,2011,2012,0.207091,0.792909
math,11,2011,2012,0.57,0.43
math,12,2011,2012,0.565595,0.434405
math,13,2011,2012,0.473983,0.526017
math,14,2011,2012,0.520179,0.479821
math,15,2011,2012,0.564993,0.435007
math,16,2011,2012,0.421199,0.578801
math,17,2011,2012,0.510315,0.489685
math,18,2011,2012,0.560894,0.439106
math,19,2011,2012,0.521435,0.478565
math,20,2011,2012,0.592252,0.407748
math,21,2011,2012,0.562408,0.437592
math,22,2011,2012,0.503132,0.496868
math,23,2011,2012,0.239291,0.760709
math,24,2011,2012,0.596244,0.403756
math,26,2011,2012,0.387238,0.612762
math,28,2011,2012,0.583757,0.416243
math,29,2011,2012,0.513678,0.486322
