subject,year_from,year_to,topic_id,ttc,tts,ttq
physics,2008,2009,180,0.391498,0.576815,0.466423
physics,2008,2009,183,0.686807,0.302534,0.420043
physics,2008,2009,185,0.341781,0.435847,0.383125
physics,2009,2010,0,0.069929,1.0,0.130717
physics,2009,2010,1,0.227054,0.790974,0.352827
physics,2009,2010,3,0.115264,1.0,0.206702
physics,2009,2010,4,0.294761,0.487991,0.367526
physics,2009,2010,5,0.376643,0.418185,0.396328
physics,2009,2010,7,0.506633,0.33025,0.399854
physics,2009,2010,8,0.345183,0.362506,0.353632
physics,2009,2010,9,0.325329,0.654928,0.434717
physics,2009,2010,10,0.283741,0.550948,0.374574
physics,2009,2010,11,0.2845,0.393869,0.330368
physics,2009,2010,12,0.354347,0.605683,0.447115
physics,2009,2010,13,0.155989,0.901716,0.265968
physics,2009,2010,14,0.474234,0.049504,0.089649
physics,2009,2010,15,0.05749,1.0,0.10873
physics,2009,2010,16,0.227234,0.778878,0.351825
physics,2009,2010,17,0.496148,0.237221,0.320976
physics,2009,2010,18,0.353497,0.635594,0.454317
physics,2009,2010,19,0.140193,0.347601,0.199802
physics,2009,2010,20,0.217878,0.826912,0.344884
physics,2009,2010,21,0.227418,0.702879,0.343648
physics,2009,2010,22,0.511953,0.693441,0.589034
physics,2009,2010,23,0.303796,0.445693,0.361312
physics,2009,2010,24,0.470017,0.561411,0.511665
physics,2009,2010,25,0.360534,0.636687,0.460374
physics,2009,2010,26,0.144997,0.917733,0.250427
physics,2009,2010,27,0.398486,0.762224,0.523362
physics,2009,2010,28,0.295748,0.840034,0.437475
physics,2009,2010,29,0.201991,0.572661,0.298643
physics,2009,2010,30,0.601826,0.164026,0.257792
physics,2009,2010,31,0.246871,0.782914,0.375377
physics,2009,2010,32,0.373927,0.776432,0.504762
physics,2009,2010,33,0.69651,0.313104,0.432007
physics,2009,2010,35,0.109933,0.840034,0.194423
physics,2009,2010,36,0.200603,0.461147,0.279585
physics,2009,2010,37,0.253453,0.795908,0.384472
physics,2009,2010,38,0.405452,0.550303,0.466901
physics,2009,2010,39,0.17824,0.687906,0.283122
physics,2009,2010,40,0.588217,0.491406,0.535471
physics,2009,2010,41,0.187009,0.667389,0.292154
physics,2009,2010,42,0.076405,1.0,0.141963
physics,2009,2010,44,0.193235,0.862845,0.315756
physics,2009,2010,45,0.485132,0.410193,0.444526
physics,2009,2010,46,0.300005,0.688186,0.417852
physics,2009,2010,47,0.424483,0.734202,0.537948
physics,2009,2010,48,0.067218,0.901716,0.125109
physics,2009,2010,49,0.390193,0.744196,0.511959
physics,2009,2010,50,0.31783,0.591166,0.413402
physics,2009,2010,51,0.309972,0.613574,0.411871
physics,2009,2010,52,0.383132,0.378767,0.380937
physics,2009,2010,53,0.329704,0.710914,0.450485
physics,2009,2010,54,0.228856,0.906971,0.365489
physics,2009,2010,55,0.326686,0.530811,0.404452
physics,2009,2010,56,0.39211,0.712389,0.505813
physics,2009,2010,57,0.262315,0.587991,0.362784
physics,2009,2010,58,0.416562,0.430895,0.423607
physics,2009,2010,59,0.229455,0.803432,0.356964
physics,2009,2010,60,0.323551,0.333527,0.328463
physics,2009,2010,61,0.167406,0.860637,0.280291
physics,2009,2010,62,0.148594,0.754719,0.248301
physics,2009,2010,63,0.259125,0.482227,0.337106
physics,2009,2010,64,0.497947,0.719533,0.588575
physics,2009,2010,65,0.308664,0.670752,0.422777
physics,2009,2010,67,0.534126,0.270005,0.35869
physics,2009,2010,68,0.161493,0.826463,0.27019
physics,2009,2010,69,0.067779,0.933063,0.126378
physics,2009,2010,70,0.484469,0.280242,0.355085
physics,2009,2010,71,0.276354,0.606147,0.379629
physics,2009,2010,72,0.307891,0.680212,0.423905
physics,2009,2010,73,0.365769,0.280439,0.31747
physics,2009,2010,74,0.425166,0.404052,0.41434
physics,2009,2010,75,0.393356,0.307439,0.345131
physics,2009,2010,76,0.562953,0.334311,0.4195
physics,2009,2010,77,0.200613,0.186659,0.193385
physics,2009,2010,78,0.429168,0.524372,0.472017
physics,2009,2010,79,0.412842,0.549248,0.471375
physics,2009,2010,80,0.629399,0.399548,0.488801
physics,2009,2010,82,0.282612,0.660906,0.395922
physics,2009,2010,83,0.177236,0.607399,0.274403
physics,2009,2010,84,0.654799,0.181931,0.284747
physics,2009,2010,85,0.360371,0.415565,0.386005
physics,2009,2010,86,0.28592,0.480282,0.35845
physics,2009,2010,87,0.395461,0.77262,0.523151
physics,2009,2010,88,0.301939,0.229264,0.26063
physics,2009,2010,89,0.478872,0.239122,0.318969
physics,2009,2010,90,0.645573,0.427296,0.51423
physics,2009,2010,91,0.238581,0.297121,0.264653
physics,2009,2010,92,0.51325,0.705216,0.594111
physics,2009,2010,93,0.240051,0.600153,0.342934
physics,2009,2010,95,0.290388,0.250343,0.268883
physics,2009,2010,96,0.457648,0.64147,0.534187
physics,2009,2010,97,0.216751,0.762779,0.337576
physics,2009,2010,98,0.215206,0.84462,0.343013
physics,2009,2010,99,0.653005,0.368697,0.471294
physics,2009,2010,100,0.462405,0.469189,0.465772
physics,2009,2010,101,0.517408,0.421431,0.464514
physics,2009,2010,102,0.489855,0.630855,0.551485
physics,2009,2010,103,0.38222,0.511403,0.437474
physics,2009,2010,104,0.476477,0.298372,0.366955
physics,2009,2010,105,0.192893,0.786191,0.309781
physics,2009,2010,106,0.588346,0.533597,0.559636
physics,2009,2010,107,0.305121,0.837674,0.447311
physics,2009,2010,108,0.176238,0.665689,0.278693
physics,2009,2010,109,0.300124,0.566941,0.392479
physics,2009,2010,110,0.359471,0.379951,0.369428
physics,2009,2010,112,0.214144,0.956475,0.34994
physics,2009,2010,113,0.023058,0.961258,0.045036
physics,2009,2010,114,0.380896,0.445901,0.410844
physics,2009,2010,115,0.341574,0.528067,0.414824
physics,2009,2010,116,0.648252,0.201989,0.308006
physics,2009,2010,117,0.655349,0.328748,0.437852
physics,2009,2010,118,0.40807,0.695136,0.514254
physics,2009,2010,119,0.240487,0.894321,0.379047
physics,2009,2010,121,0.402513,0.776432,0.530176
physics,2009,2010,123,0.099964,1.0,0.181759
physics,2009,2010,124,0.386701,0.247534,0.301849
physics,2009,2010,125,0.234813,0.950496,0.376592
physics,2009,2010,126,0.401842,0.515782,0.451738
physics,2009,2010,127,0.421849,0.399548,0.410396
physics,2009,2010,128,0.37876,0.825212,0.51921
physics,2009,2010,130,0.222296,1.0,0.363735
physics,2009,2010,131,0.241523,0.719253,0.361616
physics,2009,2010,132,0.77439,0.193696,0.309883
physics,2009,2010,134,0.359103,0.449809,0.399371
physics,2009,2010,135,0.674914,0.205898,0.315535
physics,2009,2010,136,0.406466,0.511644,0.45303
physics,2009,2010,137,0.498453,0.095838,0.160765
physics,2009,2010,138,0.346377,0.443485,0.388962
physics,2009,2010,139,0.211021,0.729716,0.327372
physics,2009,2010,140,0.287931,0.724036,0.412015
physics,2009,2010,141,0.331261,0.862845,0.478729
physics,2009,2010,142,0.565556,0.330851,0.417478
physics,2009,2010,143,0.247021,0.700153,0.365197
physics,2009,2010,144,0.512976,0.684194,0.586341
physics,2009,2010,145,0.272291,0.566941,0.367891
physics,2009,2010,147,0.376939,0.674533,0.483623
physics,2009,2010,148,0.18501,0.901716,0.307026
physics,2009,2010,149,0.263669,0.453752,0.333529
physics,2009,2010,150,0.382824,0.614633,0.471792
physics,2009,2010,151,0.199881,0.801095,0.319935
physics,2009,2010,152,0.253351,0.41409,0.314365
physics,2009,2010,154,0.243056,0.901716,0.382902
physics,2009,2010,155,0.363472,0.500468,0.421108
physics,2009,2010,156,0.34986,0.449248,0.393373
physics,2009,2010,157,0.449526,0.56079,0.499032
physics,2009,2010,158,0.30872,0.904162,0.46028
physics,2009,2010,159,0.378522,0.580847,0.45835
physics,2009,2010,161,0.211662,0.834779,0.337699
physics,2009,2010,162,0.41459,0.729095,0.528599
physics,2009,2010,163,0.411048,0.345408,0.37538
physics,2009,2010,164,0.226409,0.561411,0.322684
physics,2009,2010,165,0.189287,0.956475,0.316031
physics,2009,2010,166,0.732241,0.15178,0.251441
physics,2009,2010,167,0.423865,0.528067,0.470263
physics,2009,2010,168,0.448477,0.573994,0.503531
physics,2009,2010,169,0.269842,0.795908,0.403039
physics,2009,2010,170,0.306442,0.556644,0.395277
physics,2009,2010,171,0.219545,0.679591,0.331876
physics,2009,2010,172,0.344227,0.643186,0.448449
physics,2009,2010,173,0.357046,0.831695,0.49961
physics,2009,2010,174,0.267392,0.559432,0.361837
physics,2009,2010,175,0.558027,0.107059,0.179652
physics,2009,2010,176,0.198726,0.538403,0.290301
physics,2009,2010,177,0.163071,1.0,0.280415
physics,2009,2010,179,0.312918,0.78817,0.44798
physics,2009,2010,180,0.296466,0.527339,0.379551
physics,2009,2010,181,0.6197,0.080059,0.141799
physics,2009,2010,183,0.698404,0.400804,0.509318
physics,2009,2010,185,0.148723,0.604432,0.238711
physics,2010,2011,0,0.214874,0.434147,0.287469
physics,2010,2011,1,0.30035,0.748924,0.428752
physics,2010,2011,2,0.229831,0.874716,0.364016
physics,2010,2011,3,0.191375,0.911754,0.316349
physics,2010,2011,4,0.32156,0.911754,0.47544
physics,2010,2011,5,0.480796,0.590353,0.529972
physics,2010,2011,6,0.370637,0.386261,0.378288
physics,2010,2011,7,0.593297,0.293409,0.392641
physics,2010,2011,8,0.173904,0.264647,0.209888
physics,2010,2011,9,0.304071,0.686191,0.421405
physics,2010,2011,10,0.215623,0.842283,0.34335
physics,2010,2011,11,0.318086,0.374248,0.343889
physics,2010,2011,12,0.453447,0.436874,0.445006
physics,2010,2011,13,0.198399,0.870437,0.323143
physics,2010,2011,14,0.337798,0.445693,0.384317
physics,2010,2011,15,0.162432,0.881199,0.274301
physics,2010,2011,16,0.276262,0.654928,0.388603
physics,2010,2011,17,0.315248,0.499661,0.386588
physics,2010,2011,18,0.510849,0.589691,0.547446
physics,2010,2011,19,0.040803,1.0,0.078406
physics,2010,2011,20,0.32398,0.502336,0.39391
physics,2010,2011,21,0.158321,0.831191,0.265979
physics,2010,2011,22,0.481988,0.562901,0.519312
physics,2010,2011,23,0.186067,0.590693,0.282992
physics,2010,2011,24,0.463139,0.47612,0.46954
physics,2010,2011,25,0.282959,0.776432,0.414763
physics,2010,2011,26,0.172244,0.410227,0.242619
physics,2010,2011,27,0.494001,0.529136,0.510965
physics,2010,2011,28,0.268981,0.834779,0.406863
physics,2010,2011,29,0.143401,0.904162,0.247541
physics,2010,2011,30,0.549743,0.270947,0.36299
physics,2010,2011,31,0.197592,0.829716,0.319174
physics,2010,2011,32,0.334215,0.737561,0.459992
physics,2010,2011,33,0.691131,0.460806,0.552942
physics,2010,2011,34,0.508273,0.231243,0.317869
physics,2010,2011,35,0.150172,0.645452,0.243655
physics,2010,2011,36,0.102259,0.728628,0.179348
physics,2010,2011,37,0.293492,0.71475,0.416117
physics,2010,2011,38,0.337287,0.713275,0.457999
