subject,year_from,year_to,topic_id,ttc,tts,ttq
physics,2006,2007,30,0.207052,0.7,0.319577
physics,2006,2007,31,0.423422,0.9,0.5759
physics,2006,2007,32,0.336574,0.7,0.454578
physics,2006,2007,33,0.476236,0.8,0.59705
physics,2006,2007,34,0.434484,0.6,0.504001
physics,2006,2007,35,0.428397,0.6,0.499881
physics,2006,2007,36,0.847684,0.9,0.873059
physics,2006,2007,37,0.337819,0.6,0.432261
physics,2006,2007,38,0.416325,0.4,0.407999
physics,2006,2007,39,0.402826,0.7,0.511373
physics,2006,2007,40,0.443287,0.6,0.509874
physics,2006,2007,42,0.59195,0.9,0.714172
physics,2006,2007,43,0.599407,0.8,0.685327
physics,2006,2007,44,0.659976,0.9,0.761522
physics,2006,2007,45,0.345396,0.5,0.408561
physics,2006,2007,46,0.371862,0.5,0.426515
physics,2006,2007,47,0.63825,0.8,0.710029
physics,2006,2007,48,0.358607,0.2,0.256787
physics,2006,2007,49,0.334137,0.5,0.400578
physics,2007,2008,0,0.469974,0.7,0.562374
physics,2007,2008,1,0.443923,0.8,0.570997
physics,2007,2008,2,0.452758,0.6,0.516082
physics,2007,2008,3,0.572965,0.7,0.630144
physics,2007,2008,4,0.447159,0.6,0.512426
physics,2007,2008,5,0.472837,0.5,0.486039
physics,2007,2008,6,0.470312,0.5,0.484702
physics,2007,2008,7,0.328726,0.6,0.424745
physics,2007,2008,8,0.61744,0.8,0.696963
physics,2007,2008,9,0.533157,0.7,0.605292
physics,2007,2008,10,0.725462,0.9,0.80336
physics,2007,2008,11,0.488808,0.5,0.494341
physics,2007,2008,12,0.260482,0.6,0.363259
physics,2007,2008,13,0.696475,0.9,0.785264
physics,2007,2008,14,0.537895,0.7,0.608334
physics,2007,2008,15,0.253852,0.4,0.310593
physics,2007,2008,16,0.652263,1.0,0.789539
physics,2007,2008,17,0.481309,0.6,0.534141
physics,2007,2008,18,0.505602,0.6,0.548771
physics,2007,2008,19,0.584051,0.8,0.675179
physics,2007,2008,20,0.492501,0.6,0.540962
physics,2007,2008,22,0.333513,0.3,0.31587
physics,2007,2008,23,0.690806,0.9,0.781648
physics,2007,2008,24,0.293651,0.2,0.237942
physics,2007,2008,25,0.491416,0.7,0.577449
physics,2007,2008,26,0.537093,0.7,0.60782
physics,2007,2008,27,0.320428,0.2,0.24628
physics,2007,2008,28,0.734212,0.7,0.716698
physics,2007,2008,29,0.415584,0.4,0.407643
physics,2007,2008,30,0.381666,0.5,0.432892
physics,2007,2008,31,0.481629,0.9,0.627471
physics,2007,2008,32,0.274967,0.4,0.325902
physics,2007,2008,33,0.41389,0.9,0.56702
physics,2007,2008,34,0.496674,0.7,0.581064
physics,2007,2008,35,0.441922,0.9,0.592776
physics,2007,2008,36,0.744739,0.9,0.815041
physics,2007,2008,37,0.530649,0.9,0.667647
physics,2007,2008,38,0.347668,0.5,0.410146
physics,2007,2008,39,0.279175,0.8,0.413909
physics,2007,2008,40,0.528772,0.6,0.562139
physics,2007,2008,42,0.549288,0.8,0.651352
physics,2007,2008,43,0.622292,0.9,0.735815
physics,2007,2008,44,0.695796,0.9,0.784832
physics,2007,2008,45,0.418628,0.5,0.45571
physics,2007,2008,46,0.395773,0.7,0.505654
physics,2007,2008,47,0.594117,0.8,0.681856
physics,2007,2008,48,0.295641,0.3,0.297805
physics,2007,2008,49,0.472319,0.2,0.281009
physics,2008,2009,0,0.472631,0.6,0.528753
physics,2008,2009,1,0.47583,0.8,0.596732
physics,2008,2009,2,0.478294,0.5,0.488906
physics,2008,2009,3,0.533234,0.7,0.605342
physics,2008,2009,4,0.463246,0.5,0.480922
physics,2008,2009,5,0.340973,0.3,0.319177
physics,2008,2009,6,0.305922,0.5,0.379593
physics,2008,2009,7,0.330796,0.4,0.362121
physics,2008,2009,8,0.720752,0.9,0.800464
physics,2008,2009,9,0.630766,0.8,0.705374
physics,2008,2009,10,0.71942,0.9,0.799642
physics,2008,2009,11,0.345175,0.5,0.408407
physics,2008,2009,12,0.356726,0.7,0.472608
physics,2008,2009,13,0.640156,0.8,0.711208
physics,2008,2009,14,0.867573,1.0,0.929091
physics,2008,2009,15,0.341699,0.5,0.405963
physics,2008,2009,16,0.607237,0.8,0.690416
physics,2008,2009,17,0.428206,0.5,0.461326
physics,2008,2009,18,0.3323,0.3,0.315325
physics,2008,2009,19,0.589728,0.9,0.712553
physics,2008,2009,20,0.425718,0.6,0.498053
physics,2008,2009,21,0.338444,0.4,0.366657
physics,2008,2009,22,0.417024,0.7,0.522669
physics,2008,2009,23,0.624623,0.9,0.737442
physics,2008,2009,24,0.415797,0.5,0.454027
physics,2008,2009,25,0.60442,0.9,0.723173
physics,2008,2009,26,0.618912,0.7,0.656963
physics,2008,2009,27,0.316555,0.5,0.387671
physics,2008,2009,28,0.704031,0.8,0.748954
physics,2008,2009,29,0.321477,0.3,0.310367
physics,2008,2009,30,0.358587,0.5,0.417648
physics,2008,2009,31,0.571882,0.8,0.666975
physics,2008,2009,32,0.311084,0.2,0.24347
physics,2008,2009,33,0.55691,0.7,0.62031
physics,2008,2009,34,0.352917,0.4,0.374986
physics,2008,2009,35,0.639063,0.7,0.668145
physics,2008,2009,36,0.62385,0.9,0.736903
physics,2008,2009,37,0.51029,0.7,0.590277
