subject,topic_id,avg_yoy_sim,min_yoy_sim,avg_yoy_drift,max_single_jump
cs,240,0.5750608888888888,0.429987,0.4249391111111111,0.570013
cs,241,0.5480910555555556,0.266315,0.45190894444444446,0.733685
cs,242,0.4844856470588236,0.209289,0.5155143529411765,0.790711
cs,243,0.4307775714285714,0.026102,0.5692224285714286,0.973898
cs,244,0.4924665714285714,0.217072,0.5075334285714286,0.782928
cs,245,0.46480585714285716,0.078337,0.5351941428571428,0.921663
cs,246,0.5668178,0.337661,0.43318219999999996,0.662339
cs,247,0.5192920833333333,0.177541,0.4807079166666666,0.822459
cs,248,0.5124078461538462,0.388787,0.48759215384615384,0.611213
cs,249,0.44040850000000004,0.154,0.5595915,0.846
cs,250,0.5340085454545455,0.342922,0.4659914545454546,0.657078
cs,251,0.5275987777777777,0.244819,0.4724012222222222,0.755181
cs,252,0.5489835,0.416612,0.4510165,0.583388
cs,253,0.5496151818181818,0.297906,0.4503848181818182,0.702094
cs,254,0.536713,0.209207,0.463287,0.790793
cs,255,0.5036297999999999,0.389545,0.49637020000000004,0.610455
cs,256,0.5063736666666666,0.267486,0.4936263333333334,0.732514
cs,257,0.4530654210526316,0.104428,0.5469345789473684,0.895572
cs,258,0.4279598823529412,0.271024,0.5720401176470588,0.728976
